"BOROUGH","Year","Geo.Place.Name","Name","Measure","Measure.Info","Data_Value","Pollutant_Change","Pollutant_Rate_Change","Stations","Total_Level2","Total_DCFC","Public_Pct","Avg_Level2_Per_Station","Avg_DCFC_Per_Station","EV_Growth_Rate","EV_Station_Density","Chargers_Per_Station","Level2_to_DCFC_Ratio","Time_Since_EV_Adoption"
"QUEENS",2021,"Flushing - Clearview","Fine particles (PM 2.5)","Mean","mcg/m3",6.9,-2.1,-0.233333333333333,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"MANHATTAN",2021,"Upper East Side-Gramercy","Fine particles (PM 2.5)","Mean","mcg/m3",7.6,0.5,0.0704225352112676,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"BROOKLYN",2021,"East New York","Nitrogen dioxide (NO2)","Mean","ppb",10.8,-5.3,-0.329192546583851,22,94,0,1,4.27272727272727,NA,0.0476190476190476,0.318840579710145,4.27272727272727,NA,7
"BROOKLYN",2021,"East New York","Nitrogen dioxide (NO2)","Mean","ppb",21.3,10.5,0.972222222222222,22,94,0,1,4.27272727272727,NA,0.0476190476190476,0.318840579710145,4.27272727272727,NA,7
"QUEENS",2021,"Flushing - Clearview","Nitrogen dioxide (NO2)","Mean","ppb",11.7,-4,-0.254777070063694,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2021,"Flushing - Clearview","Nitrogen dioxide (NO2)","Mean","ppb",20.9,9.2,0.786324786324786,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"STATEN ISLAND",2021,"Stapleton - St. George","Nitrogen dioxide (NO2)","Mean","ppb",18.6,13.5,2.64705882352941,4,8,0,1,2,NA,-0.2,0.0689655172413793,2,NA,7
"BRONX",2021,"Northeast Bronx","Fine particles (PM 2.5)","Mean","mcg/m3",6.5,-0.8,-0.10958904109589,7,24,0,1,3.42857142857143,NA,2.5,0.166666666666667,3.42857142857143,NA,7
"QUEENS",2021,"West Queens","Nitrogen dioxide (NO2)","Mean","ppb",18.6,-2.3,-0.110047846889952,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"BRONX",2021,"Northeast Bronx","Nitrogen dioxide (NO2)","Mean","ppb",16,-5.5,-0.255813953488372,7,24,0,1,3.42857142857143,NA,2.5,0.166666666666667,3.42857142857143,NA,7
"MANHATTAN",2021,"Chelsea-Village","Nitrogen dioxide (NO2)","Mean","ppb",19.4,1.1,0.0601092896174862,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"QUEENS",2021,"Southeast Queens","Fine particles (PM 2.5)","Mean","mcg/m3",7.7,0.8,0.115942028985507,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2021,"Southeast Queens","Fine particles (PM 2.5)","Mean","mcg/m3",6.4,-1.3,-0.168831168831169,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2021,"Southeast Queens","Nitrogen dioxide (NO2)","Mean","ppb",18.6,0,0,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"BROOKLYN",2021,"Williamsburg - Bushwick","Nitrogen dioxide (NO2)","Mean","ppb",23.4,2.1,0.0985915492957745,22,94,0,1,4.27272727272727,NA,0.0476190476190476,0.318840579710145,4.27272727272727,NA,7
"QUEENS",2021,"Southwest Queens","Nitrogen dioxide (NO2)","Mean","ppb",9.8,-8.8,-0.473118279569892,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2021,"Southwest Queens","Fine particles (PM 2.5)","Mean","mcg/m3",6.3,-0.100000000000001,-0.0156250000000001,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2021,"Long Island City - Astoria","Fine particles (PM 2.5)","Mean","mcg/m3",9.1,2.8,0.444444444444444,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2021,"Southeast Queens","Fine particles (PM 2.5)","Mean","mcg/m3",7.7,-1.4,-0.153846153846154,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"STATEN ISLAND",2021,"Stapleton - St. George","Ozone (O3)","Mean","ppb",29.1,-0.399999999999999,-0.0135593220338983,4,8,0,1,2,NA,-0.2,0.0689655172413793,2,NA,7
"QUEENS",2021,"Southeast Queens","Nitrogen dioxide (NO2)","Mean","ppb",14.3,4.5,0.459183673469388,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2021,"Southeast Queens","Ozone (O3)","Mean","ppb",31.5,2.3,0.0787671232876713,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"STATEN ISLAND",2021,"South Beach - Tottenville","Fine particles (PM 2.5)","Mean","mcg/m3",5.8,-0.600000000000001,-0.0937500000000001,4,8,0,1,2,NA,-0.2,0.0689655172413793,2,NA,7
"STATEN ISLAND",2021,"South Beach - Tottenville","Fine particles (PM 2.5)","Mean","mcg/m3",7.6,1.8,0.310344827586207,4,8,0,1,2,NA,-0.2,0.0689655172413793,2,NA,7
"STATEN ISLAND",2021,"South Beach - Tottenville","Ozone (O3)","Mean","ppb",30.2,1.1,0.0378006872852233,4,8,0,1,2,NA,-0.2,0.0689655172413793,2,NA,7
"STATEN ISLAND",2021,"South Beach - Tottenville","Fine particles (PM 2.5)","Mean","mcg/m3",6,-1.6,-0.210526315789474,4,8,0,1,2,NA,-0.2,0.0689655172413793,2,NA,7
"BRONX",2021,"South Bronx","Ozone (O3)","Mean","ppb",29.2,-1.2,-0.0394736842105263,7,24,0,1,3.42857142857143,NA,2.5,0.166666666666667,3.42857142857143,NA,7
"QUEENS",2021,"Jamaica","Nitrogen dioxide (NO2)","Mean","ppb",15.3,1,0.0699300699300699,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"MANHATTAN",2021,"Central Harlem (CD10)","Nitrogen dioxide (NO2)","Mean","ppb",14.5,-4.9,-0.252577319587629,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"QUEENS",2021,"Long Island City - Astoria","Ozone (O3)","Mean","ppb",29.2,-2.3,-0.073015873015873,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"MANHATTAN",2021,"Clinton and Chelsea (CD4)","Fine particles (PM 2.5)","Mean","mcg/m3",8.7,1.1,0.144736842105263,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"MANHATTAN",2021,"East Harlem","Fine particles (PM 2.5)","Mean","mcg/m3",7,-1.7,-0.195402298850575,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"MANHATTAN",2021,"Central Harlem - Morningside Heights","Fine particles (PM 2.5)","Mean","mcg/m3",7.1,0.0999999999999996,0.0142857142857142,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"BROOKLYN",2021,"Fort Greene and Brooklyn Heights (CD2)","Fine particles (PM 2.5)","Mean","mcg/m3",7.1,0.5,0.0757575757575758,22,94,0,1,4.27272727272727,NA,0.0476190476190476,0.318840579710145,4.27272727272727,NA,7
"QUEENS",2021,"Long Island City and Astoria (CD1)","Fine particles (PM 2.5)","Mean","mcg/m3",6.8,-0.9,-0.116883116883117,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2021,"Long Island City - Astoria","Fine particles (PM 2.5)","Mean","mcg/m3",7.2,0.4,0.0588235294117648,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"STATEN ISLAND",2021,"Tottenville and Great Kills (CD3)","Fine particles (PM 2.5)","Mean","mcg/m3",6,0,0,4,8,0,1,2,NA,-0.2,0.0689655172413793,2,NA,7
"BRONX",2021,"Morrisania and Crotona (CD3)","Ozone (O3)","Mean","ppb",29.4,0.199999999999999,0.00684931506849313,7,24,0,1,3.42857142857143,NA,2.5,0.166666666666667,3.42857142857143,NA,7
"STATEN ISLAND",2021,"Tottenville and Great Kills (CD3)","Ozone (O3)","Mean","ppb",30.2,0,0,4,8,0,1,2,NA,-0.2,0.0689655172413793,2,NA,7
"QUEENS",2021,"Southwest Queens","Ozone (O3)","Mean","ppb",31.9,2.7,0.0924657534246575,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2021,"Jamaica","Ozone (O3)","Mean","ppb",31,-0.899999999999999,-0.0282131661442006,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2021,"Flushing and Whitestone (CD7)","Ozone (O3)","Mean","ppb",30.8,-0.199999999999999,-0.00645161290322578,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"BRONX",2021,"Kingsbridge Heights and Bedford (CD7)","Ozone (O3)","Mean","ppb",29.8,0.400000000000002,0.0136054421768708,7,24,0,1,3.42857142857143,NA,2.5,0.166666666666667,3.42857142857143,NA,7
"QUEENS",2021,"Southeast Queens","Nitrogen dioxide (NO2)","Mean","ppb",9.9,-5.4,-0.352941176470588,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"MANHATTAN",2021,"Upper East Side-Gramercy","Fine particles (PM 2.5)","Mean","mcg/m3",9.4,2.3,0.323943661971831,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"MANHATTAN",2021,"Gramercy Park - Murray Hill","Fine particles (PM 2.5)","Mean","mcg/m3",8.8,-0.6,-0.0638297872340425,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"MANHATTAN",2021,"Upper East Side-Gramercy","Fine particles (PM 2.5)","Mean","mcg/m3",7.9,-0.9,-0.102272727272727,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"MANHATTAN",2021,"Chelsea-Village","Fine particles (PM 2.5)","Mean","mcg/m3",9.2,1.3,0.164556962025316,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"MANHATTAN",2021,"Chelsea-Village","Fine particles (PM 2.5)","Mean","mcg/m3",10.4,1.2,0.130434782608696,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"STATEN ISLAND",2021,"Stapleton - St. George","Fine particles (PM 2.5)","Mean","mcg/m3",6.2,0.2,0.0333333333333334,4,8,0,1,2,NA,-0.2,0.0689655172413793,2,NA,7
"BROOKLYN",2021,"Fort Greene and Brooklyn Heights (CD2)","Fine particles (PM 2.5)","Mean","mcg/m3",7.4,0.300000000000001,0.0422535211267607,22,94,0,1,4.27272727272727,NA,0.0476190476190476,0.318840579710145,4.27272727272727,NA,7
"BROOKLYN",2021,"Fort Greene and Brooklyn Heights (CD2)","Fine particles (PM 2.5)","Mean","mcg/m3",9.1,1.7,0.22972972972973,22,94,0,1,4.27272727272727,NA,0.0476190476190476,0.318840579710145,4.27272727272727,NA,7
"QUEENS",2021,"Long Island City and Astoria (CD1)","Fine particles (PM 2.5)","Mean","mcg/m3",8.7,1.5,0.208333333333333,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2021,"Long Island City and Astoria (CD1)","Nitrogen dioxide (NO2)","Mean","ppb",17.3,7.4,0.747474747474748,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"MANHATTAN",2021,"Chelsea-Village","Nitrogen dioxide (NO2)","Mean","ppb",22.6,8.1,0.558620689655173,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"MANHATTAN",2021,"Union Square-Lower Manhattan","Nitrogen dioxide (NO2)","Mean","ppb",20.2,-2.4,-0.106194690265487,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"BRONX",2021,"Northeast Bronx","Fine particles (PM 2.5)","Mean","mcg/m3",8.5,2,0.307692307692308,7,24,0,1,3.42857142857143,NA,2.5,0.166666666666667,3.42857142857143,NA,7
"MANHATTAN",2021,"Central Harlem - Morningside Heights","Nitrogen dioxide (NO2)","Mean","ppb",21.6,1.4,0.0693069306930694,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"QUEENS",2021,"West Queens","Nitrogen dioxide (NO2)","Mean","ppb",14.7,-2.6,-0.150289017341041,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"BRONX",2021,"Northeast Bronx","Nitrogen dioxide (NO2)","Mean","ppb",12.4,-3.6,-0.225,7,24,0,1,3.42857142857143,NA,2.5,0.166666666666667,3.42857142857143,NA,7
"BRONX",2021,"Northeast Bronx","Nitrogen dioxide (NO2)","Mean","ppb",21.3,8.9,0.717741935483871,7,24,0,1,3.42857142857143,NA,2.5,0.166666666666667,3.42857142857143,NA,7
"QUEENS",2021,"West Queens","Nitrogen dioxide (NO2)","Mean","ppb",22.6,7.9,0.537414965986395,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"MANHATTAN",2021,"Upper East Side-Gramercy","Nitrogen dioxide (NO2)","Mean","ppb",18.3,-3.3,-0.152777777777778,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"MANHATTAN",2021,"Upper East Side-Gramercy","Nitrogen dioxide (NO2)","Mean","ppb",25.1,6.8,0.371584699453552,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"MANHATTAN",2021,"Gramercy Park - Murray Hill","Nitrogen dioxide (NO2)","Mean","ppb",27.1,2,0.0796812749003984,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"QUEENS",2021,"Jamaica","Nitrogen dioxide (NO2)","Mean","ppb",19.7,-2.9,-0.128318584070797,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"BRONX",2021,"Northeast Bronx","Ozone (O3)","Mean","ppb",30.4,0.599999999999998,0.0201342281879194,7,24,0,1,3.42857142857143,NA,2.5,0.166666666666667,3.42857142857143,NA,7
"MANHATTAN",2021,"Upper East Side-Gramercy","Ozone (O3)","Mean","ppb",27.4,-0.900000000000002,-0.0318021201413428,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"BRONX",2021,"Fordham - Bronx Pk","Ozone (O3)","Mean","ppb",30,-0.399999999999999,-0.0131578947368421,7,24,0,1,3.42857142857143,NA,2.5,0.166666666666667,3.42857142857143,NA,7
"MANHATTAN",2021,"Chelsea-Village","Ozone (O3)","Mean","ppb",27.4,0,0,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"MANHATTAN",2021,"Upper East Side-Gramercy","Nitrogen dioxide (NO2)","Mean","ppb",21.8,-5.3,-0.195571955719557,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"STATEN ISLAND",2021,"Tottenville and Great Kills (CD3)","Fine particles (PM 2.5)","Mean","mcg/m3",5.7,-0.5,-0.0806451612903226,4,8,0,1,2,NA,-0.2,0.0689655172413793,2,NA,7
"STATEN ISLAND",2021,"Tottenville and Great Kills (CD3)","Fine particles (PM 2.5)","Mean","mcg/m3",7.6,1.9,0.333333333333333,4,8,0,1,2,NA,-0.2,0.0689655172413793,2,NA,7
"QUEENS",2021,"Southwest Queens","Ozone (O3)","Mean","ppb",31.9,1.1,0.0357142857142856,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"BRONX",2021,"Fordham - Bronx Pk","Fine particles (PM 2.5)","Mean","mcg/m3",7.4,-1.1,-0.129411764705882,7,24,0,1,3.42857142857143,NA,2.5,0.166666666666667,3.42857142857143,NA,7
"BROOKLYN",2021,"Bedford Stuyvesant - Crown Heights","Fine particles (PM 2.5)","Mean","mcg/m3",6.6,-2.5,-0.274725274725275,22,94,0,1,4.27272727272727,NA,0.0476190476190476,0.318840579710145,4.27272727272727,NA,7
"BRONX",2021,"Fordham - Bronx Pk","Fine particles (PM 2.5)","Mean","mcg/m3",6.6,-0.800000000000001,-0.108108108108108,7,24,0,1,3.42857142857143,NA,2.5,0.166666666666667,3.42857142857143,NA,7
"MANHATTAN",2021,"Union Square-Lower Manhattan","Fine particles (PM 2.5)","Mean","mcg/m3",7.7,-2.7,-0.259615384615385,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"QUEENS",2021,"Flushing and Whitestone (CD7)","Nitrogen dioxide (NO2)","Mean","ppb",20.9,1.2,0.0609137055837563,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"STATEN ISLAND",2021,"Stapleton - St. George","Fine particles (PM 2.5)","Mean","mcg/m3",8.1,0.5,0.0657894736842105,4,8,0,1,2,NA,-0.2,0.0689655172413793,2,NA,7
"STATEN ISLAND",2021,"Stapleton - St. George","Nitrogen dioxide (NO2)","Mean","ppb",14.3,-4.3,-0.231182795698925,4,8,0,1,2,NA,-0.2,0.0689655172413793,2,NA,7
"STATEN ISLAND",2021,"South Beach - Tottenville","Nitrogen dioxide (NO2)","Mean","ppb",11.3,-3,-0.20979020979021,4,8,0,1,2,NA,-0.2,0.0689655172413793,2,NA,7
"QUEENS",2021,"Jamaica","Fine particles (PM 2.5)","Mean","mcg/m3",8,-0.699999999999999,-0.0804597701149425,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"STATEN ISLAND",2021,"St. George and Stapleton (CD1)","Nitrogen dioxide (NO2)","Mean","ppb",18.7,7.4,0.654867256637168,4,8,0,1,2,NA,-0.2,0.0689655172413793,2,NA,7
"QUEENS",2021,"Flushing - Clearview","Nitrogen dioxide (NO2)","Mean","ppb",15.7,-5.2,-0.248803827751196,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"MANHATTAN",2021,"Chelsea-Village","Fine particles (PM 2.5)","Mean","mcg/m3",8.4,0.7,0.0909090909090909,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"BRONX",2021,"High Bridge - Morrisania","Nitrogen dioxide (NO2)","Mean","ppb",22.5,1.2,0.0563380281690141,7,24,0,1,3.42857142857143,NA,2.5,0.166666666666667,3.42857142857143,NA,7
"QUEENS",2021,"Flushing - Clearview","Fine particles (PM 2.5)","Mean","mcg/m3",6.5,-1.5,-0.1875,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"STATEN ISLAND",2021,"Stapleton - St. George","Nitrogen dioxide (NO2)","Mean","ppb",9.6,-9.1,-0.486631016042781,4,8,0,1,2,NA,-0.2,0.0689655172413793,2,NA,7
"QUEENS",2021,"Long Island City - Astoria","Nitrogen dioxide (NO2)","Mean","ppb",15.5,-0.199999999999999,-0.0127388535031847,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2021,"Long Island City - Astoria","Nitrogen dioxide (NO2)","Mean","ppb",22.9,7.4,0.47741935483871,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"BRONX",2021,"Fordham - Bronx Pk","Nitrogen dioxide (NO2)","Mean","ppb",21.1,-1.4,-0.0622222222222222,7,24,0,1,3.42857142857143,NA,2.5,0.166666666666667,3.42857142857143,NA,7
"QUEENS",2021,"Long Island City - Astoria","Fine particles (PM 2.5)","Mean","mcg/m3",7.2,0.7,0.107692307692308,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2021,"Jamaica","Fine particles (PM 2.5)","Mean","mcg/m3",6.4,-0.8,-0.111111111111111,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2021,"Flushing - Clearview","Fine particles (PM 2.5)","Mean","mcg/m3",8.2,1.8,0.28125,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"MANHATTAN",2021,"Union Square-Lower Manhattan","Fine particles (PM 2.5)","Mean","mcg/m3",8.3,-0.0999999999999996,-0.0119047619047619,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"MANHATTAN",2021,"Union Square-Lower Manhattan","Fine particles (PM 2.5)","Mean","mcg/m3",9.7,1.4,0.168674698795181,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"QUEENS",2021,"Flushing - Clearview","Nitrogen dioxide (NO2)","Mean","ppb",11.7,-11.2,-0.489082969432314,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"MANHATTAN",2021,"Central Harlem - Morningside Heights","Nitrogen dioxide (NO2)","Mean","ppb",14.4,-7.4,-0.339449541284404,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"QUEENS",2021,"Long Island City - Astoria","Fine particles (PM 2.5)","Mean","mcg/m3",7.3,-0.899999999999999,-0.109756097560976,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2021,"Jamaica","Fine particles (PM 2.5)","Mean","mcg/m3",6.6,-0.7,-0.0958904109589041,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"MANHATTAN",2021,"East Harlem","Nitrogen dioxide (NO2)","Mean","ppb",18.3,3.9,0.270833333333333,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"QUEENS",2021,"West Queens","Nitrogen dioxide (NO2)","Mean","ppb",14.7,3,0.256410256410256,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"MANHATTAN",2021,"Union Square-Lower Manhattan","Ozone (O3)","Mean","ppb",28.2,0.800000000000001,0.0291970802919708,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"MANHATTAN",2021,"Union Square-Lower Manhattan","Nitrogen dioxide (NO2)","Mean","ppb",16.4,-1.9,-0.103825136612022,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"MANHATTAN",2021,"Union Square-Lower Manhattan","Nitrogen dioxide (NO2)","Mean","ppb",23.6,7.2,0.439024390243903,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"QUEENS",2021,"Long Island City - Astoria","Nitrogen dioxide (NO2)","Mean","ppb",19,4.3,0.292517006802721,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2021,"Long Island City - Astoria","Ozone (O3)","Mean","ppb",29.2,-2.7,-0.0846394984326019,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2021,"Jamaica","Nitrogen dioxide (NO2)","Mean","ppb",10.8,-8.2,-0.431578947368421,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2021,"Flushing - Clearview","Ozone (O3)","Mean","ppb",30.8,1.6,0.0547945205479453,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"BRONX",2021,"Fordham - Bronx Pk","Nitrogen dioxide (NO2)","Mean","ppb",12.1,-9,-0.42654028436019,7,24,0,1,3.42857142857143,NA,2.5,0.166666666666667,3.42857142857143,NA,7
"MANHATTAN",2021,"Chelsea-Village","Nitrogen dioxide (NO2)","Mean","ppb",26.1,2.5,0.105932203389831,25,156,2,1,6.78260869565217,1,1.27272727272727,1.13636363636364,6.32,78,7
"QUEENS",2021,"Flushing - Clearview","Nitrogen dioxide (NO2)","Mean","ppb",15.7,4.9,0.453703703703704,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"BRONX",2021,"Kingsbridge - Riverdale","Nitrogen dioxide (NO2)","Mean","ppb",10.8,-1.3,-0.107438016528926,7,24,0,1,3.42857142857143,NA,2.5,0.166666666666667,3.42857142857143,NA,7
"QUEENS",2021,"Jamaica","Nitrogen dioxide (NO2)","Mean","ppb",19.7,4,0.254777070063694,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"STATEN ISLAND",2021,"Tottenville and Great Kills (CD3)","Nitrogen dioxide (NO2)","Mean","ppb",14.5,4.9,0.510416666666667,4,8,0,1,2,NA,-0.2,0.0689655172413793,2,NA,7
"QUEENS",2021,"Jamaica","Nitrogen dioxide (NO2)","Mean","ppb",10.8,-8.9,-0.451776649746193,5,7,10,1,1.75,10,0.666666666666667,0.0458715596330275,3.4,0.7,7
"QUEENS",2022,"Southeast Queens","Fine particles (PM 2.5)","Mean","mcg/m3",6.1,-0.5,-0.0757575757575758,4,10,0,1,2.5,NA,-0.2,0.036697247706422,2.5,NA,8
"QUEENS",2022,"Jamaica","Nitrogen dioxide (NO2)","Mean","ppb",10.5,-0.300000000000001,-0.0277777777777778,4,10,0,1,2.5,NA,-0.2,0.036697247706422,2.5,NA,8
"BROOKLYN",2022,"East New York","Nitrogen dioxide (NO2)","Mean","ppb",10.9,-12.5,-0.534188034188034,21,126,4,0.904761904761905,6.3,4,-0.0454545454545455,0.304347826086957,6.19047619047619,31.5,8
"QUEENS",2022,"Southeast Queens","Nitrogen dioxide (NO2)","Mean","ppb",9.8,-0.699999999999999,-0.0666666666666666,4,10,0,1,2.5,NA,-0.2,0.036697247706422,2.5,NA,8
"BRONX",2022,"Northeast Bronx","Fine particles (PM 2.5)","Mean","mcg/m3",7.1,0.5,0.0757575757575758,4,29,0,0.5,7.25,NA,-0.428571428571429,0.0952380952380952,7.25,NA,8
"MANHATTAN",2022,"Chelsea - Clinton","Nitrogen dioxide (NO2)","Mean","ppb",19.5,-6.6,-0.252873563218391,77,546,0,0.961038961038961,7.09090909090909,NA,2.08,3.5,7.09090909090909,NA,8
"BRONX",2022,"Northeast Bronx","Nitrogen dioxide (NO2)","Mean","ppb",11.6,0.799999999999999,0.074074074074074,4,29,0,0.5,7.25,NA,-0.428571428571429,0.0952380952380952,7.25,NA,8
"QUEENS",2022,"Jamaica","Nitrogen dioxide (NO2)","Mean","ppb",14.9,5.1,0.520408163265306,4,10,0,1,2.5,NA,-0.2,0.036697247706422,2.5,NA,8
"QUEENS",2022,"Queens","Nitrogen dioxide (NO2)","Mean","ppb",10.6,-4.3,-0.288590604026846,4,10,0,1,2.5,NA,-0.2,0.036697247706422,2.5,NA,8
"BROOKLYN",2022,"Brooklyn","Nitrogen dioxide (NO2)","Mean","ppb",15.4,4.5,0.412844036697248,21,126,4,0.904761904761905,6.3,4,-0.0454545454545455,0.304347826086957,6.19047619047619,31.5,8
"QUEENS",2022,"West Queens","Nitrogen dioxide (NO2)","Mean","ppb",16.9,6.3,0.594339622641509,4,10,0,1,2.5,NA,-0.2,0.036697247706422,2.5,NA,8
"BROOKLYN",2022,"Bushwick (CD4)","Nitrogen dioxide (NO2)","Mean","ppb",16.6,1.2,0.077922077922078,21,126,4,0.904761904761905,6.3,4,-0.0454545454545455,0.304347826086957,6.19047619047619,31.5,8
"BROOKLYN",2022,"Bushwick (CD4)","Nitrogen dioxide (NO2)","Mean","ppb",11.8,-4.8,-0.289156626506024,21,126,4,0.904761904761905,6.3,4,-0.0454545454545455,0.304347826086957,6.19047619047619,31.5,8
"BRONX",2022,"Bronx","Nitrogen dioxide (NO2)","Mean","ppb",12.2,0.6,0.0517241379310345,4,29,0,0.5,7.25,NA,-0.428571428571429,0.0952380952380952,7.25,NA,8
