BOROUGH,Year,Geo Place Name,Name,Measure,Measure Info,Data_Value,Pollutant_Change,Pollutant_Rate_Change,Stations,Total_Level2,Total_DCFC,Public_Pct,Avg_Level2_Per_Station,Avg_DCFC_Per_Station,EV_Growth_Rate,EV_Station_Density,Chargers_Per_Station,Level2_to_DCFC_Ratio,Time_Since_EV_Adoption
BRONX,2019,South Bronx,Ozone (O3),Mean,ppb,29.2,-0.40000000000000213,-0.013513513513513585,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
MANHATTAN,2019,Chelsea-Village,Fine particles (PM 2.5),Mean,mcg/m3,11.3,1.3000000000000007,0.13000000000000006,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
MANHATTAN,2019,Chelsea-Village,Fine particles (PM 2.5),Mean,mcg/m3,11.1,-0.20000000000000107,-0.01769911504424788,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
MANHATTAN,2019,Upper East Side-Gramercy,Fine particles (PM 2.5),Mean,mcg/m3,9.7,-1.4000000000000004,-0.12612612612612617,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
MANHATTAN,2019,Upper East Side-Gramercy,Fine particles (PM 2.5),Mean,mcg/m3,10.1,0.40000000000000036,0.041237113402061897,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
QUEENS,2019,Flushing and Whitestone (CD7),Nitrogen dioxide (NO2),Mean,ppb,16.3,2.700000000000001,0.19852941176470595,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,Southeast Queens,Fine particles (PM 2.5),Mean,mcg/m3,7.2,-1.1000000000000005,-0.13253012048192778,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
BROOKLYN,2019,Brooklyn,Ozone (O3),Mean,ppb,31.1,1.8000000000000007,0.061433447098976135,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
QUEENS,2019,Jamaica,Fine particles (PM 2.5),Mean,mcg/m3,7.5,0.2999999999999998,0.041666666666666644,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,Jamaica,Annual vehicle miles traveled (trucks),Million miles,per square mile,1.4,-0.20000000000000018,-0.1250000000000001,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,Jamaica,Annual vehicle miles traveled (cars),Million miles,per square mile,45.3,-27.10000000000001,-0.37430939226519344,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
BROOKLYN,2019,Brooklyn,Annual vehicle miles traveled (cars),Million miles,per square mile,62.1,-70.1,-0.5302571860816944,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
STATEN ISLAND,2019,Tottenville and Great Kills (CD3),Annual vehicle miles traveled (trucks),Million miles,per square mile,0.7,-1.3,-0.65,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
BROOKLYN,2019,Bedford Stuyvesant (CD3),Annual vehicle miles traveled (cars),Million miles,per square mile,64.3,2.1999999999999957,0.03542673107890492,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
BROOKLYN,2019,Bushwick (CD4),Annual vehicle miles traveled (cars),Million miles,per square mile,48.2,-16.099999999999994,-0.25038880248833584,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
BRONX,2019,High Bridge - Morrisania,Fine particles (PM 2.5),Mean,mcg/m3,7.1,-0.20000000000000018,-0.02739726027397263,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
BROOKLYN,2019,Williamsburg - Bushwick,Fine particles (PM 2.5),Mean,mcg/m3,8.3,0.20000000000000107,0.024691358024691492,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
BROOKLYN,2019,Williamsburg - Bushwick,Fine particles (PM 2.5),Mean,mcg/m3,9,0.6999999999999993,0.08433734939759027,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
STATEN ISLAND,2019,Tottenville and Great Kills (CD3),Annual vehicle miles traveled (cars),Million miles,per square mile,11.9,-0.1999999999999993,-0.016528925619834652,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
BROOKLYN,2019,Brooklyn,Annual vehicle miles traveled (trucks),Million miles,per square mile,2.7,0.20000000000000018,0.08000000000000007,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
QUEENS,2019,Southwest Queens,Annual vehicle miles traveled (cars),Million miles,per square mile,54.2,8.900000000000006,0.19646799116997807,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
BRONX,2019,Bronx,Annual vehicle miles traveled (cars),Million miles,per square mile,59.3,-10.600000000000009,-0.15164520743919896,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
BROOKLYN,2019,East New York,Fine particles (PM 2.5),Mean,mcg/m3,6.6,-2.4000000000000004,-0.2666666666666667,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
QUEENS,2019,Long Island City and Astoria (CD1),Fine particles (PM 2.5),Mean,mcg/m3,7.2,-0.2999999999999998,-0.03999999999999997,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
MANHATTAN,2019,Central Harlem (CD10),Fine particles (PM 2.5),Mean,mcg/m3,7,-3.0999999999999996,-0.3069306930693069,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
BROOKLYN,2019,Bedford Stuyvesant (CD3),Fine particles (PM 2.5),Mean,mcg/m3,8.1,1.5,0.2272727272727273,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
BRONX,2019,Kingsbridge - Riverdale,Fine particles (PM 2.5),Mean,mcg/m3,7.8,0.7000000000000002,0.09859154929577468,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
QUEENS,2019,Long Island City and Astoria (CD1),Nitrogen dioxide (NO2),Mean,ppb,15.6,-0.7000000000000011,-0.042944785276073684,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
STATEN ISLAND,2019,St. George and Stapleton (CD1),Nitrogen dioxide (NO2),Mean,ppb,21.7,11.899999999999999,1.214285714285714,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
STATEN ISLAND,2019,St. George and Stapleton (CD1),Nitrogen dioxide (NO2),Mean,ppb,13.5,-8.2,-0.3778801843317972,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
QUEENS,2019,Flushing and Whitestone (CD7),Fine particles (PM 2.5),Mean,mcg/m3,6.7,-0.5,-0.06944444444444445,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
BRONX,2019,Kingsbridge - Riverdale,Fine particles (PM 2.5),Mean,mcg/m3,6.4,-1.3999999999999995,-0.17948717948717943,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
MANHATTAN,2019,Upper East Side-Gramercy,Fine particles (PM 2.5),Mean,mcg/m3,9,2,0.2857142857142857,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
BROOKLYN,2019,Williamsburg - Bushwick,Fine particles (PM 2.5),Mean,mcg/m3,7.5,-0.5999999999999996,-0.07407407407407403,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
MANHATTAN,2019,Union Square-Lower Manhattan,Fine particles (PM 2.5),Mean,mcg/m3,8.7,-0.3000000000000007,-0.03333333333333341,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
QUEENS,2019,Jamaica,Nitrogen dioxide (NO2),Mean,ppb,13.1,-2.5,-0.16025641025641027,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,Jamaica,Nitrogen dioxide (NO2),Mean,ppb,22.3,9.200000000000001,0.7022900763358779,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
STATEN ISLAND,2019,Tottenville and Great Kills (CD3),Ozone (O3),Mean,ppb,30,0.8999999999999986,0.03092783505154634,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
BROOKLYN,2019,Bushwick (CD4),Ozone (O3),Mean,ppb,30.5,-0.6000000000000014,-0.01929260450160776,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
BROOKLYN,2019,Bedford Stuyvesant (CD3),Ozone (O3),Mean,ppb,29.6,-0.8999999999999986,-0.029508196721311428,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
QUEENS,2019,West Queens,Nitrogen dioxide (NO2),Mean,ppb,15.6,-6.700000000000001,-0.3004484304932736,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
BROOKLYN,2019,Williamsburg - Bushwick,Nitrogen dioxide (NO2),Mean,ppb,28.7,12,0.718562874251497,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
MANHATTAN,2019,Chelsea-Village,Nitrogen dioxide (NO2),Mean,ppb,32.9,6.199999999999999,0.23220973782771534,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
MANHATTAN,2019,Chelsea-Village,Nitrogen dioxide (NO2),Mean,ppb,24.1,-8.799999999999997,-0.26747720364741634,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
MANHATTAN,2019,Upper East Side-Gramercy,Nitrogen dioxide (NO2),Mean,ppb,22.3,-1.8000000000000007,-0.07468879668049795,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
MANHATTAN,2019,Upper East Side-Gramercy,Nitrogen dioxide (NO2),Mean,ppb,31.8,9.5,0.4260089686098655,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
QUEENS,2019,Flushing - Clearview,Fine particles (PM 2.5),Mean,mcg/m3,6.6,-0.10000000000000053,-0.014925373134328438,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
MANHATTAN,2019,Chelsea-Village,Ozone (O3),Mean,ppb,24.2,-3.3000000000000007,-0.12000000000000002,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
BROOKLYN,2019,Bedford Stuyvesant - Crown Heights,Ozone (O3),Mean,ppb,30.5,0.8999999999999986,0.030405405405405355,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
MANHATTAN,2019,Upper East Side-Gramercy,Ozone (O3),Mean,ppb,25,0.8000000000000007,0.03305785123966945,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
STATEN ISLAND,2019,South Beach - Tottenville,Nitrogen dioxide (NO2),Mean,ppb,7.8,-5.7,-0.4222222222222222,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
STATEN ISLAND,2019,South Beach - Tottenville,Nitrogen dioxide (NO2),Mean,ppb,15.4,7.6000000000000005,0.97435897435897445,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
BRONX,2019,South Bronx,Nitrogen dioxide (NO2),Mean,ppb,18.4,-4.200000000000003,-0.1858407079646019,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
QUEENS,2019,Long Island City - Astoria,Nitrogen dioxide (NO2),Mean,ppb,27.6,12.000000000000002,0.7692307692307694,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,Jamaica,Fine particles (PM 2.5),Mean,mcg/m3,6.2,-0.39999999999999947,-0.06060606060606053,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,Jamaica,Fine particles (PM 2.5),Mean,mcg/m3,7.5,1.2999999999999998,0.20967741935483866,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,West Queens,Nitrogen dioxide (NO2),Mean,ppb,15.6,-12.000000000000002,-0.4347826086956522,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
BRONX,2019,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),Mean,ppb,10.4,-7.999999999999998,-0.4347826086956521,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
MANHATTAN,2019,East Harlem,Nitrogen dioxide (NO2),Mean,ppb,26.8,-5,-0.15723270440251572,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
QUEENS,2019,Flushing - Clearview,Nitrogen dioxide (NO2),Mean,ppb,13.6,-2,-0.12820512820512822,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,Jamaica and Hollis (CD12),Fine particles (PM 2.5),Mean,mcg/m3,6.2,-1.2999999999999998,-0.1733333333333333,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
STATEN ISLAND,2019,St. George and Stapleton (CD1),Fine particles (PM 2.5),Mean,mcg/m3,6.1,-1.1000000000000005,-0.15277777777777785,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
BROOKLYN,2019,Bedford Stuyvesant - Crown Heights,Fine particles (PM 2.5),Mean,mcg/m3,6.6,-0.9000000000000004,-0.12000000000000005,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
STATEN ISLAND,2019,Stapleton - St. George,Nitrogen dioxide (NO2),Mean,ppb,11.4,-4,-0.2597402597402597,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
QUEENS,2019,West Queens,Nitrogen dioxide (NO2),Mean,ppb,26.7,13.1,0.9632352941176471,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,West Queens,Annual vehicle miles traveled (trucks),Million miles,per square mile,6.4,5,3.5714285714285716,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
STATEN ISLAND,2019,Stapleton - St. George,Annual vehicle miles traveled (cars),Million miles,per square mile,30.4,18.5,1.5546218487394958,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
BRONX,2019,Morris Park and Bronxdale (CD11),Annual vehicle miles traveled (cars),Million miles,per square mile,35.5,-23.799999999999997,-0.4013490725126475,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
QUEENS,2019,Flushing and Whitestone (CD7),Annual vehicle miles traveled (cars),Million miles,per square mile,38.3,-15.900000000000006,-0.29335793357933587,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
STATEN ISLAND,2019,Staten Island,Annual vehicle miles traveled (cars),Million miles,per square mile,21,-9.399999999999999,-0.30921052631578944,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
BRONX,2019,Morrisania and Crotona (CD3),Annual vehicle miles traveled (cars),Million miles,per square mile,38.6,3.1000000000000014,0.08732394366197187,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
BROOKLYN,2019,Bedford Stuyvesant (CD3),Nitrogen dioxide (NO2),Mean,ppb,18.4,-10.3,-0.35888501742160284,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
QUEENS,2019,Queens Village (CD13),Fine particles (PM 2.5),Mean,mcg/m3,6,-0.20000000000000018,-0.03225806451612906,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
BRONX,2019,South Bronx,Fine particles (PM 2.5),Mean,mcg/m3,7.3,0.8999999999999995,0.14062499999999992,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
QUEENS,2019,Long Island City - Astoria,Fine particles (PM 2.5),Mean,mcg/m3,8,2,0.3333333333333333,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
BRONX,2019,Kingsbridge - Riverdale,Annual vehicle miles traveled (cars),Million miles,per square mile,74.3,35.699999999999996,0.9248704663212434,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
MANHATTAN,2019,Manhattan,Annual vehicle miles traveled (trucks),Million miles,per square mile,7.3,-2.3999999999999995,-0.2474226804123711,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
QUEENS,2019,Long Island City and Astoria (CD1),Annual vehicle miles traveled (cars),Million miles,per square mile,38.4,0.10000000000000142,0.0026109660574412906,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
BRONX,2019,Fordham and University Heights (CD5),Fine particles (PM 2.5),Mean,mcg/m3,7.3,0,0,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
BRONX,2019,Northeast Bronx,Annual vehicle miles traveled (cars),Million miles,per square mile,42.7,-31.599999999999994,-0.4253028263795423,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
STATEN ISLAND,2019,Staten Island,Fine particles (PM 2.5),Mean,mcg/m3,5.9,-0.1999999999999993,-0.03278688524590152,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
STATEN ISLAND,2019,South Beach - Tottenville,Fine particles (PM 2.5),Mean,mcg/m3,5.8,-0.10000000000000053,-0.01694915254237297,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
BRONX,2019,Fordham - Bronx Pk,Annual vehicle miles traveled (trucks),Million miles,per square mile,2.1,-1.1,-0.34375,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
QUEENS,2019,Long Island City and Astoria (CD1),Nitrogen dioxide (NO2),Mean,ppb,18.4,-8.3,-0.3108614232209738,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
MANHATTAN,2019,Central Harlem - Morningside Heights,Fine particles (PM 2.5),Mean,mcg/m3,7,-1.6999999999999993,-0.19540229885057464,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
BRONX,2019,Northeast Bronx,Fine particles (PM 2.5),Mean,mcg/m3,6.7,-0.5999999999999996,-0.08219178082191776,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
BRONX,2019,Northeast Bronx,Fine particles (PM 2.5),Mean,mcg/m3,7.7,1,0.14925373134328357,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
MANHATTAN,2019,Union Square-Lower Manhattan,Fine particles (PM 2.5),Mean,mcg/m3,10.2,3.1999999999999993,0.457142857142857,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
MANHATTAN,2019,Union Square-Lower Manhattan,Fine particles (PM 2.5),Mean,mcg/m3,9.9,-0.29999999999999893,-0.029411764705882252,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
MANHATTAN,2019,Central Harlem (CD10),Nitrogen dioxide (NO2),Mean,ppb,19.8,-7,-0.26119402985074625,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
MANHATTAN,2019,Lower Manhattan,Fine particles (PM 2.5),Mean,mcg/m3,8.2,-1.700000000000001,-0.17171717171717182,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
MANHATTAN,2019,East Harlem,Nitrogen dioxide (NO2),Mean,ppb,19.4,-0.40000000000000213,-0.020202020202020308,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
QUEENS,2019,Flushing - Clearview,Fine particles (PM 2.5),Mean,mcg/m3,6.6,-1.4000000000000004,-0.17500000000000004,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,Jamaica,Fine particles (PM 2.5),Mean,mcg/m3,7.5,0.9000000000000004,0.13636363636363644,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
BROOKLYN,2019,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),Mean,ppb,27.6,9.200000000000003,0.5000000000000002,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
MANHATTAN,2019,Union Square-Lower Manhattan,Ozone (O3),Mean,ppb,25.4,0.3999999999999986,0.015999999999999945,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
BROOKLYN,2019,Williamsburg - Bushwick,Ozone (O3),Mean,ppb,29.3,-1.1999999999999993,-0.03934426229508194,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
MANHATTAN,2019,Union Square-Lower Manhattan,Nitrogen dioxide (NO2),Mean,ppb,21.2,1.8000000000000007,0.09278350515463922,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
MANHATTAN,2019,Union Square-Lower Manhattan,Nitrogen dioxide (NO2),Mean,ppb,30.7,9.5,0.4481132075471698,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
MANHATTAN,2019,East Harlem,Fine particles (PM 2.5),Mean,mcg/m3,7.1,-1.0999999999999996,-0.13414634146341461,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
QUEENS,2019,Flushing - Clearview,Nitrogen dioxide (NO2),Mean,ppb,16.3,-2.099999999999998,-0.11413043478260859,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
STATEN ISLAND,2019,Staten Island,Nitrogen dioxide (NO2),Mean,ppb,11.9,0.5,0.043859649122807015,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
MANHATTAN,2019,Gramercy Park - Murray Hill,Fine particles (PM 2.5),Mean,mcg/m3,10.1,3,0.4225352112676057,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
BROOKLYN,2019,Bedford Stuyvesant (CD3),Fine particles (PM 2.5),Mean,mcg/m3,6.6,0,0,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
BRONX,2019,Northeast Bronx,Nitrogen dioxide (NO2),Mean,ppb,14.7,4.299999999999999,0.4134615384615383,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
QUEENS,2019,Southwest Queens,Fine particles (PM 2.5),Mean,mcg/m3,6.2,-1.2999999999999998,-0.1733333333333333,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,Jamaica,Nitrogen dioxide (NO2),Mean,ppb,15.5,-0.8000000000000007,-0.04907975460122704,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,Jamaica,Ozone (O3),Mean,ppb,32.8,-0.30000000000000426,-0.009063444108761459,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,Long Island City - Astoria,Ozone (O3),Mean,ppb,28.4,-4.399999999999999,-0.13414634146341461,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,Long Island City - Astoria,Nitrogen dioxide (NO2),Mean,ppb,17.7,2.1999999999999993,0.1419354838709677,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
MANHATTAN,2019,Lower Manhattan,Nitrogen dioxide (NO2),Mean,ppb,24.2,-6.5,-0.21172638436482086,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
STATEN ISLAND,2019,St. George and Stapleton (CD1),Nitrogen dioxide (NO2),Mean,ppb,15.1,3.1999999999999993,0.26890756302521,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
QUEENS,2019,West Queens,Fine particles (PM 2.5),Mean,mcg/m3,7.4,1.2000000000000002,0.19354838709677422,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
STATEN ISLAND,2019,Stapleton - St. George,Fine particles (PM 2.5),Mean,mcg/m3,5.9,0.10000000000000053,0.01724137931034492,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
QUEENS,2019,West Queens,Nitrogen dioxide (NO2),Mean,ppb,18.7,1,0.05649717514124294,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
STATEN ISLAND,2019,South Beach - Tottenville,Nitrogen dioxide (NO2),Mean,ppb,10.2,-4.9,-0.3245033112582782,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
BRONX,2019,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),Mean,ppb,13.5,-1.1999999999999993,-0.08163265306122444,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
BRONX,2019,Morris Park and Bronxdale (CD11),Nitrogen dioxide (NO2),Mean,ppb,15.5,2,0.14814814814814814,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
STATEN ISLAND,2019,Stapleton - St. George,Nitrogen dioxide (NO2),Mean,ppb,13.3,3.1000000000000014,0.3039215686274511,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
BRONX,2019,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),Mean,ppb,13.5,-2,-0.12903225806451613,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
BROOKLYN,2019,Bedford Stuyvesant (CD3),Nitrogen dioxide (NO2),Mean,ppb,28.1,0.5,0.018115942028985508,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
STATEN ISLAND,2019,Tottenville and Great Kills (CD3),Nitrogen dioxide (NO2),Mean,ppb,7.8,-5.500000000000001,-0.4135338345864662,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
MANHATTAN,2019,Central Harlem - Morningside Heights,Fine particles (PM 2.5),Mean,mcg/m3,7,-3.0999999999999996,-0.3069306930693069,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
BROOKLYN,2019,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),Mean,ppb,17.7,-10.400000000000002,-0.37010676156583633,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
MANHATTAN,2019,Chelsea-Village,Nitrogen dioxide (NO2),Mean,ppb,25.2,1,0.04132231404958678,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
BROOKLYN,2019,Williamsburg - Bushwick,Nitrogen dioxide (NO2),Mean,ppb,19.7,2,0.11299435028248588,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
MANHATTAN,2019,Union Square-Lower Manhattan,Nitrogen dioxide (NO2),Mean,ppb,22.4,-2.8000000000000007,-0.11111111111111115,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
MANHATTAN,2019,Upper East Side-Gramercy,Nitrogen dioxide (NO2),Mean,ppb,24.1,1.7000000000000028,0.07589285714285728,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
