Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,401 State St,401 State St,,Hudson,NY,12534,,1-833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.25195,-73.78749,4/17/25,352702,4/17/25 4:13,,,,8/15/24,J1772
ELEC,Southern Hills Veterinary Hospital,38 Clinton St,,Tully,NY,13159,,315-696-6699,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,42.798279,-76.107485,5/9/24,227069,2/12/25 0:16,P,,,8/26/22,J1772
ELEC,Comfort Inn-Corning - Tesla Destination,66 W Pulteney St,,Corning,NY,14830,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.1506,-77.064129,7/1/24,114927,2/12/25 0:16,P,,,2/5/18,J1772 TESLA
ELEC,TO SOUTHAMPTON CSN-01779103,116 Hampton Road,Chargers on east side of parking lot adjacent to Little Plains Rd,Southampton,NY,11968,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.887469,-72.384617,4/17/25,371550,4/17/25 2:32,,,,11/19/24,J1772
ELEC,NATIONAL GRID ONONDAGA LAKE,104 Lake Dr,In front of Onondaga County Parks Main Office,Liverpool,NY,13088,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.100499,-76.206647,4/17/25,162213,4/17/25 1:06,,,,6/12/20,J1772
ELEC,TOPS Friendly Markets,"504 1/2, S Franklin St",,Watkins Glen,NY,14891,,607-535-4064,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,42.369679,-76.867458,4/14/24,226518,2/12/25 0:16,P,,,8/25/22,J1772
ELEC,INHS VILLAGE GROVE 4,15 crescent way,Parking Lot,Trumansburg,NY,14886,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.535956,-76.66129,4/17/25,384288,4/17/25 2:34,,,,2/14/25,J1772
ELEC,EXECUTIVE PARK #2,2 Executive Blvd,,Montebello,NY,10901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.120068,-74.11675,4/17/25,175753,4/17/25 1:24,,,,1/27/21,J1772
ELEC,VILLAGEHALL RHINEBECK 2,55 E Market St,,Rhinebeck,NY,12572,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.927273,-73.91065,4/17/25,175155,4/17/25 1:19,,,,1/27/21,J1772
ELEC,BAYSIDE CONDO B-91,3204 Leeward Dr,,Haverstraw,NY,10927,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.189619,-73.95773,4/17/25,384333,4/17/25 2:36,,,,2/14/25,J1772
ELEC,MONROE COUNTY HIGHLAND N1,171 Reservoir Ave Monroe County Parks Office,Parking Lot South of Parks Office at 171 Reservoir Avenue,Rochester,NY,14620,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.130964,-77.608429,4/17/25,319716,4/17/25 2:16,,,,11/14/23,J1772
ELEC,330 Riverdale - Garage Basement,330 Riverdale Ave,,Yonkers,NY,10705,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,20,,,EVOKE,https://evokesystems.com,GPS,40.921473,-73.900887,10/11/24,357005,2/12/25 0:16,P,,,8/23/23,J1772
ELEC,W DELAVAN DELAVAN (1),722 W Delavan Ave,,Buffalo,NY,14222,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.922743,-78.873098,4/17/25,154370,4/17/25 1:21,,,,3/7/20,J1772
ELEC,HOLT1 HOLT,671-699 W State St,Directly in front of Holt Architects,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.439069,-76.510104,4/17/25,162290,4/17/25 1:03,,,,6/12/20,J1772
ELEC,Paumanok Vineyards - Tesla Destination,1074 Main Rd (Route 25),,Aquebogue,NY,11931,,877-798-3752,E,,Public,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.948767,-72.603648,7/1/24,114880,2/12/25 0:16,P,,,3/30/17,TESLA
ELEC,MTP Parking 568 Union Ave - Tesla Destination,568 Union Ave,,Brooklyn,NY,11211,,877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.718054,-73.951847,7/1/24,122477,2/12/25 0:16,P,,,1/17/19,TESLA
ELEC,Montauk Yacht Club Resort & Marina - Tesla Destination,32 Star Island Rd,,Montauk,NY,11954,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.068775,-71.933361,7/1/24,114980,2/12/25 0:16,P,,,6/27/14,TESLA
ELEC,ESF MARSHALL HALL 1,121 Esf Campus Dr E,,Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.03409,-76.136233,4/17/25,312690,4/17/25 2:12,,,,10/11/23,J1772
ELEC,NYC FLEET DPRWFMARNA_4_L3,109-5 Marina Rd,,Queens,NY,11368,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.760345,-73.85546,4/17/25,316710,4/17/25 2:15,,,,11/4/23,CHADEMO J1772COMBO
ELEC,CORTLAND HOSPIT GCMC 2 RIGHT,Homer Avenue,North Parking Border Station 2 (Left),Cortland,NY,13045,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.609993,-76.186976,4/17/25,355500,4/17/25 2:28,,,,9/12/24,J1772
ELEC,122 South Church St.,122 South Church St,,Schenectady,NY,12305,,1-833-611-5965,E,,Public,24 hours daily,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,42.81377,-73.948,4/17/25,236640,4/17/25 4:12,,,,10/3/22,J1772
ELEC,SAFETY FUND CHARGER 1,8531 Brewerton Rd,,Cicero,NY,13039,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.18235,-76.1229,4/17/25,302623,4/17/25 2:10,,,,7/15/23,J1772
ELEC,Icon Parking 150 E 58th Street - Tesla Destination,150 E 58th St,,New York,NY,10155,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.76139,-73.968269,7/1/24,115019,2/12/25 0:16,P,,,4/30/16,J1772 TESLA
ELEC,Ridgedale Manor - Park/Pool,55 Pennels Dr.,Opposite end of parking lot next to playground,Greece,NY,14626,,1-833-611-5965,E,,Public,24 hours daily,,,8,,,VIALYNK,https://www.lynkwell.com,GPS,43.2131,-77.70622,4/17/25,350794,4/17/25 4:13,,,,7/19/24,J1772
ELEC,Carman's Plaza,941 Carmans Rd,,Massapequa,NY,11758,,877-455-3833,E,,Public,24 hours daily,,,,2,,eVgo Network,https://www.evgo.com,GPS,40.701938,-73.432671,4/16/25,373028,4/16/25 23:56,,,,12/14/24,CHADEMO J1772COMBO
ELEC,COLE GROUP CEDAR PARK 1,21-21 Massachusetts Ave,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.741831,-73.670394,4/17/25,236288,4/17/25 1:57,,,,11/18/22,J1772
ELEC,BAYSIDE CONDO B-64,3110 Leeward Dr,,Haverstraw,NY,10927,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.189449,-73.957848,4/17/25,384365,4/17/25 2:36,,,,2/14/25,J1772
ELEC,AMPCAP KOHLS BUFFALO 2,3115 Niagara Falls Boulevard,,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.039242,-78.820931,4/17/25,387519,4/17/25 2:37,,,,3/8/25,J1772
ELEC,SHG FAIRFIELD 1.2,21 Big Boom Rd,Rear parking lot of new Fairfield inn hotel,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.295773,-73.67625,4/17/25,181988,4/17/25 1:30,,,,1/27/21,J1772
ELEC,Davidson Ford,3690 State Route 31,Located in the front of the building,Clay,NY,13090,,315-870-7000,E,,Public - Call ahead,Dealership business hours,,,2,,,Non-Networked,,GPS,43.181259,-76.256973,10/11/24,82355,2/12/25 0:16,P,,,4/1/17,J1772
ELEC,BOB JOHNSON BOB JOHNSON VW,3817 W Henrietta Rd,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,43.078087,-77.643125,4/17/25,260371,4/17/25 1:52,,,,5/6/23,CHADEMO J1772COMBO
ELEC,WHITE PLAINS EVSE4,1 Maple Ave,,White Plains,NY,10605,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.029174,-73.759362,4/17/25,197207,4/17/25 1:40,,,,10/7/21,J1772
ELEC,Steelbrook Plaza (Mario Pizza Entrance),700 Rockaway Turnpike,,Lawrence,NY,11559,,,E,,Public,24 hours daily,A CREDIT D Debit M V,,6,,,Non-Networked,,200-8,40.63475,-73.73928,9/12/24,349772,2/12/25 0:16,P,,,5/15/24,J1772
ELEC,CNDL - E. SYR CANDLEWOOD 1.1,6550 Baptist Way,Near main entrance of candlewood suites,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.08863,-76.08842,4/17/25,186130,4/17/25 1:33,,,,3/12/21,J1772
ELEC,Rodeway Inn & Suites,654 Elmira Rd,,Ithaca,NY,14850,,1-888-717-4544,E,,Public,24 hours daily,,,4,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.409888,-76.540448,4/17/25,334240,4/17/25 4:15,,,,10/10/23,J1772
ELEC,Nissan of Smithtown,535 Middle Country Rd,,St. James,NY,11780,,,E,,Public - Call ahead,Dealership business hours; contact 631-361-9696 for more information,,,1,1,,Non-Networked,,200-8,40.86019,-73.16156,2/12/24,44190,2/12/25 0:16,P,,,11/30/11,CHADEMO J1772
ELEC,309POWER POWER 2,309 Power Ave,,Hudson,NY,12534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.248975,-73.795184,4/17/25,200457,4/17/25 1:41,,,,11/3/21,J1772
ELEC,2 Lincoln Square,60 West 66th Street,,New York,NY,10023,,888-998-2546,E,,Public,24 hours daily,,,4,,,Blink Network,https://blinkcharging.com,GPS,40.773498,-73.981374,4/17/25,331697,4/17/25 0:22,,,,4/4/24,J1772
ELEC,VILLAGE WARWICK SOUTH ST LOT,16 South St,,Warwick,NY,10990,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.257261,-74.358583,4/17/25,120968,4/17/25 1:10,,,,3/27/19,J1772
ELEC,Stop and Shop 2578,702 Hicksville Rd,,Massapequa,NY,11758,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,40.692135,-73.477336,4/17/25,253545,4/17/25 2:59,,,,2/8/23,J1772
ELEC,799 SENECA STATION 2,799 Seneca St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.875115,-78.847547,4/17/25,191243,4/17/25 1:37,,,,6/19/21,J1772
ELEC,169 West 95th St - Tesla Destination,169 W 95th St,,New York,NY,10025,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.793234,-73.970236,7/1/24,115030,2/12/25 0:16,P,,,4/30/16,J1772 TESLA
ELEC,Village of Wappingers Falls,2 Mill St,,Wappinger Falls,NY,12590,,1-833-611-5965,E,,Public,24 hours daily,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,41.59881,-73.91942,4/17/25,357292,4/17/25 4:13,,,,10/1/24,J1772
ELEC,SWTCH Energy Inc.,225 Columbia Turnpike,,Rensselaer,NY,12144,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,2,,,SWTCH,https://swtchenergy.com,GPS,42.6173,-73.7313,2/12/24,326002,2/12/25 0:16,P,,,1/8/24,J1772
ELEC,TPWC TPWC 2,2594 Western Av,Bldg 9,Altamont,NY,12009,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.7149,-73.935085,4/17/25,227762,4/17/25 1:38,,,,9/17/22,J1772
ELEC,RASP INC RASP STATION #1,8 Dukes Way,Bldg#2 Prk Space#1,Gansevoort,NY,12831,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.221626,-73.705644,4/17/25,303853,4/17/25 2:11,,,,8/1/23,J1772
ELEC,DEWITT EV 1 CARRIERPARK#2,1033 Kinne St,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.080509,-76.078647,4/17/25,223468,4/17/25 1:50,,,,7/14/22,J1772
ELEC,Saddlewood Elementary,1001 Loralee Dr.,,Albany,NY,12205,,1-833-611-5965,E,,Public,24 hours daily,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,42.73213,-73.83931,4/17/25,324850,4/17/25 4:12,,,,9/6/23,J1772
ELEC,SGE - St. George Courthouse Garage,54 Central Ave,,Staten Island,NY,10301,,866-816-7584,E,,Public,Mon 6:00am - 10:00pm; Tue 6:00am - 10:00pm; Wed 6:00am - 10:00pm; Thu 6:00am - 10:00pm; Fri 6:00am - 10:00pm; Sat 8:00am - 12:00am; Sun 8:00am - 8:00pm,,,3,,,EV Connect,https://www.evconnect.com,GPS,40.639469,-74.076912,4/17/25,65296,4/17/25 3:18,,,,8/8/16,J1772
ELEC,PRESHYUN TOY1,756 E Chester St,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.95685,-73.99043,4/17/25,254422,4/17/25 1:58,,,,2/23/23,J1772
ELEC,QUEENSBURY TOWN HOVEY POND 1,21 Lafayette Street,New parking area at hovey pond park,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.329655,-73.66528,4/17/25,165628,4/17/25 1:27,,,,8/28/20,J1772
ELEC,COLE GROUP RIVERHILL 1,185 Van Renesselaer,,Menands,NY,12204,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.683209,-73.740457,4/17/25,233250,4/17/25 1:56,,,,10/11/22,J1772
ELEC,2112-2124 NY 7 EV3,2114 NY-7,Main Parking Lot EV 3,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.807058,-73.545238,4/17/25,190054,4/17/25 1:35,,,,5/25/21,J1772
ELEC,iPark - The Tapestry,245 E 124th St,,New York,NY,10035,,1-833-611-5965,E,,Public,24 hours daily,,,20,,,VIALYNK,https://www.lynkwell.com,GPS,40.80239,-73.93438,4/17/25,350370,4/17/25 4:13,,,,7/11/24,J1772
ELEC,Fairfield Inn Rochester Henrietta,4695 W Henrietta Rd,,Henrietta,NY,14467,,1-888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,43.059816,-77.65312,4/17/25,388949,4/17/25 4:16,,,,3/29/25,J1772
ELEC,TDC Building 7,651 Route 3,,Plattsburgh,NY,12901,,1-833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,44.6953,-73.51118,4/17/25,324871,4/17/25 4:12,,,,10/31/23,J1772
ELEC,BOSFA MANAGEMEN STATION 5,320 Carleton Avenue,,Central Islip,NY,11722,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.766694,-73.19558,4/17/25,371995,4/17/25 2:30,,,,11/27/24,J1772
ELEC,854ELLICOTT 854 ELLICOTT 4,854 Ellicott St,Near main entrance,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.901748,-78.867401,4/17/25,180118,4/17/25 1:06,,,,1/27/21,J1772
ELEC,BAYSIDE CONDO B-74,3210 Leeward Dr,,Haverstraw,NY,10927,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.189417,-73.957858,4/17/25,384355,4/17/25 2:36,,,,2/14/25,J1772
ELEC,SUNY ACET,59 Madison Road (PO Box 901),Agriculture and Clean Energy Technology building 059.   Near the main entrance on Chenango Road in parking lot B.,Morrisville,NY,13408,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.890934,-75.641322,4/17/25,206377,4/17/25 1:45,,,,2/15/22,J1772
ELEC,IRVING CROUSE HEALTH 2,701 Irving Avenue,Station is on the first entrance on ramp,Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.042242,-76.137333,4/17/25,346502,4/17/25 2:23,,,,5/18/24,J1772
ELEC,HUDSON PRESERVE BLDG 7 #7,12 Beryl Way,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.732693,-73.72359,4/17/25,143172,4/17/25 1:14,,,,8/15/19,J1772
ELEC,Camptown,810 County Road 23B,,Leeds,NY,12451,,888-998-2546,E,,Public,24 hours daily,,,6,,,Blink Network,https://blinkcharging.com,GPS,42.251941,-73.888638,4/17/25,312244,4/17/25 0:36,,,,10/3/23,J1772
ELEC,Rapidpark 204 W 101st Street - Tesla Destination,204 W 101st St,,New York,NY,10025,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.797359,-73.968718,7/1/24,115047,2/12/25 0:16,P,,,8/17/17,J1772 TESLA
ELEC,AAA WESTCENTRAL AAA L2 4,100 International Drive,Along Sheridan Dr. street side of building,Amherst,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.978249,-78.730125,4/17/25,261208,4/17/25 2:07,,,,5/23/23,J1772
ELEC,Queens Center Mall,90-15 Queens Blvd.,,Elmhurst,NY,11373,,833-632-2778,E,,Public,24 hours daily,,,1,3,,Electrify America,https://www.electrifyamerica.com,GPS,40.73487,-73.87038,4/17/25,147204,4/17/25 3:06,,,,10/24/19,J1772 J1772COMBO
ELEC,Bridge Towers Location 2,1365 St Nicholas Ave,,New York,NY,10033,,888-998-2546,E,,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,9,,,Blink Network,https://blinkcharging.com,GPS,40.847958,-73.935109,4/17/25,316571,4/17/25 0:33,,,,11/3/23,J1772
ELEC,626 Commerce Dr.,626 Commerce Dr,,Amherst,NY,14228,,888-356-8911,E,,Public,24 hours daily,,,4,,,FLO,https://www.flo.com,GPS,43.027529,-78.800134,4/17/25,307129,4/17/25 3:43,,,,8/16/23,J1772
ELEC,VASSAR COLLEGE BARTLETT CNTR 3,Raymond Avenue,Vassar College North Parking Lot,Vassar College,NY,12603,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.690747,-73.897329,4/17/25,388281,4/17/25 2:37,,,,3/22/25,J1772
ELEC,Glenwood Management - Paramount Garage,221 E 38th St,,New York,NY,10016,,212-599-8610,E,,Public,24 hours daily; can charge for up to 10 hours,A Cash D Debit M V,,1,,,Non-Networked,,200-9,40.74793,-73.974556,3/8/23,147009,1/31/24 22:07,P,,,1/1/16,J1772
ELEC,Pondfield Ave,36 Pondfield Rd W,,Yonkers,NY,10708,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,https://www.evconnect.com,GPS,40.944036,-73.839171,4/17/25,333691,4/17/25 3:20,,,,4/27/24,J1772
ELEC,Harris Whalen Park,2126 Penfield Rd,,Penfield,NY,14526,,585-340-8655,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,43.132564,-77.446543,4/14/24,226509,2/12/25 0:16,P,,,8/24/22,J1772
ELEC,518 Aviation Road (US-JJ8-MLZ-1B),518 Aviation Road,,Queensbury,NY,12804,,866-576-1495,E,,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,1,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,43.328594,-73.682269,4/17/25,372918,4/17/25 3:27,,,,12/13/24,J1772COMBO
ELEC,26 Century Hill Dr,26 Century Hill Dr,,Latham,NY,12110,,1-833-611-5965,E,,Public,24 hours daily,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,42.77095,-73.75909,4/17/25,223302,4/17/25 4:12,,,,6/6/22,J1772
ELEC,St. Lawrence Center,115 Torne Valley Road,,Ramapo,NY,10931,,1-833-611-5965,E,,Public,24 hours daily,,,8,,,VIALYNK,https://www.lynkwell.com,GPS,41.13814,-74.16217,4/17/25,334471,4/17/25 4:13,,,,5/2/24,J1772
ELEC,MARKET 32 EV BARNEY RD EV4,1 S Barney Rd,"To the left of building, poolside",Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.845312,-73.807884,4/17/25,156641,4/17/25 1:21,,,,5/23/20,J1772
ELEC,GREECE TOWN HAL GREECE SOUTH 2,1 Vince Tofany Blvd,Middle parking lot of Greece town hall building,Rochester,NY,14612,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.258197,-77.69913,4/17/25,180741,4/17/25 1:19,,,,1/27/21,J1772
ELEC,CORP COMM 3 STATION 10 CC3,Teleport Dr/Corp Commons Bldg,"In parking garage, 2nd Floor",Staten Island,NY,10314,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.60429,-74.17979,4/17/25,252137,4/17/25 1:29,,,,1/26/23,J1772
ELEC,ESF BRAY WALTERS 1,Bray Walters,Bray-Walters P1,Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.034876,-76.134035,4/17/25,207790,4/17/25 1:37,,,,3/9/22,J1772
ELEC,COLCHESTER EV DOWNSVILLEDINER,15185 NY-30,,Downsville,NY,13755,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.079406,-74.993625,4/17/25,221028,4/17/25 1:09,,,,6/10/22,J1772
ELEC,La Quinta Inn Williamsville,6619 Transit Rd,,Williamsville,NY,14026,,1-888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.947973,-78.696683,4/17/25,367652,4/17/25 4:16,,,,11/7/24,J1772
ELEC,Fairmount Tenants Group - Garage,401 E 86th St,,New York,NY,10028,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,12,,,EVOKE,https://evokesystems.com,GPS,40.777035,-73.948773,10/11/24,357023,2/12/25 0:16,P,,,3/20/22,J1772
ELEC,Deer Valley Building 4,11 Farnsworth Dr.,,Guilderland,NY,12084,,1-833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.68017,-73.86837,4/17/25,223274,4/17/25 4:12,,,,4/11/22,J1772
ELEC,Crystal Towers - Lower Garage,20 Old Mamaroneck Road,,White Plains,NY,10605,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,https://blinkcharging.com,GPS,41.022335,-73.761947,4/17/25,259813,4/17/25 0:13,,,,10/28/21,J1772
ELEC,BAYSIDE CONDO B-89,3312 Leeward Dr,,Haverstraw,NY,10927,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.189545,-73.957996,4/17/25,384419,4/17/25 2:36,,,,2/15/25,J1772
ELEC,"bp, Nesconset Hwy, NY",3117 Nesconset Hwy,,Centereach,NY,11720,,1-833-277-8573,E,,Public,24 hours daily,,,,1,,BP_PULSE,https://www.bp.com/en_us/united-states/home/what-we-do/customers-and-products/bp-pulse/bp-pulse-products.html,GPS,40.887839,-73.097965,4/17/25,224170,4/17/25 4:00,,,,7/16/22,CHADEMO J1772COMBO
ELEC,Van Schaick Park,Van Schaick Park,,Cohoes,NY,12047,,1-833-611-5965,E,,Public,24 hours daily,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,42.76764,-73.68934,4/17/25,252711,4/17/25 4:11,,,,11/29/22,J1772
ELEC,The Sherburne News,17 E State St,,Sherburne,NY,13460,,607-674-6071,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,42.678484,-75.497735,3/8/23,197539,1/31/24 22:07,P,,,10/4/21,J1772
ELEC,PLG 123 Linden Apts - 1st Floor Garage,123 Linden Blvd,,Brooklyn,NY,11226,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,20,,,EVOKE,https://evokesystems.com,GPS,40.65261,-73.954377,10/11/24,356915,2/12/25 0:16,P,,,7/20/23,J1772
ELEC,799 SENECA STATION 6,799 Seneca St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.875076,-78.847686,4/17/25,191250,4/17/25 1:37,,,,6/19/21,J1772
ELEC,Simmons Rockwell Nissan,224 Colonial Dr,,Horseheads,NY,14845,,,E,,Public - Call ahead,Dealership business hours; contact 607-398-6666 for more information,,,1,1,,Non-Networked,,200-8,42.16262,-76.86773,2/12/24,44348,2/12/25 0:16,P,,,11/30/11,CHADEMO J1772 J1772COMBO
